game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,home_decimal,away_decimal,source_match_ts,hours_delta,source_href
778562,2025-03-27,Miami Marlins,Pittsburgh Pirates,121,-156,2.21,1.64,2025-03-27 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/miami-pittsburgh-2025-03-27/1148081
778518,2025-03-28,Houston Astros,New York Mets,-118,-105,1.85,1.95,2025-03-29 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-ny-mets-2025-03-29/1148091
778541,2025-03-28,Seattle Mariners,Athletics,-137,109,1.73,2.09,2025-03-29 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-athletics-2025-03-29/1149927
778542,2025-03-28,San Diego Padres,Atlanta Braves,-149,125,1.67,2.25,2025-03-29 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-atlanta-2025-03-29/1148093
778543,2025-03-28,Arizona Diamondbacks,Chicago Cubs,-154,123,1.65,2.23,2025-03-29 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-cubs-2025-03-29/1148092
778544,2025-03-28,Los Angeles Dodgers,Detroit Tigers,-222,175,1.45,2.75,2025-03-29 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-detroit-2025-03-29/1148094
778548,2025-03-28,Miami Marlins,Pittsburgh Pirates,108,-143,2.08,1.7,2025-03-28 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/miami-pittsburgh-2025-03-29/1148089
778549,2025-03-28,Toronto Blue Jays,Baltimore Orioles,-133,109,1.75,2.09,2025-03-28 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-baltimore-2025-03-29/1148088
778550,2025-03-28,Texas Rangers,Boston Red Sox,-104,-116,1.96,1.86,2025-03-29 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-boston-2025-03-29/1148090
778560,2025-03-28,Tampa Bay Rays,Colorado Rockies,-227,163,1.44,2.63,2025-03-28 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-colorado-2025-03-28/1148087
778520,2025-03-29,San Diego Padres,Atlanta Braves,123,-154,2.23,1.65,2025-03-29 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-atlanta-2025-03-30/1148106
778521,2025-03-29,Seattle Mariners,Athletics,-175,140,1.57,2.4,2025-03-30 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-athletics-2025-03-30/1149928
778528,2025-03-29,St. Louis Cardinals,Minnesota Twins,-110,-112,1.91,1.89,2025-03-29 18:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-minnesota-2025-03-29/1148097
778529,2025-03-29,Kansas City Royals,Cleveland Guardians,-119,-109,1.84,1.92,2025-03-29 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-cleveland-2025-03-29/1148103
778530,2025-03-29,Houston Astros,New York Mets,-125,-102,1.8,1.98,2025-03-29 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/houston-ny-mets-2025-03-30/1148105
778531,2025-03-29,Texas Rangers,Boston Red Sox,-119,-104,1.84,1.96,2025-03-29 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-boston-2025-03-30/1148104
778532,2025-03-29,Arizona Diamondbacks,Chicago Cubs,-128,-102,1.78,1.98,2025-03-30 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-cubs-2025-03-30/1148107
778533,2025-03-29,Los Angeles Dodgers,Detroit Tigers,-217,158,1.46,2.58,2025-03-30 01:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-detroit-2025-03-30/1148108
778534,2025-03-29,Chicago White Sox,Los Angeles Angels,133,-167,2.33,1.6,2025-03-29 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-la-angels-2025-03-29/1148096
778535,2025-03-29,Washington Nationals,Philadelphia Phillies,121,-159,2.21,1.63,2025-03-29 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/washington-philadelphia-2025-03-29/1148099
778536,2025-03-29,Toronto Blue Jays,Baltimore Orioles,-123,100,1.81,2.0,2025-03-29 19:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-baltimore-2025-03-29/1148098
778537,2025-03-29,Tampa Bay Rays,Colorado Rockies,-200,163,1.5,2.63,2025-03-29 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-colorado-2025-03-29/1148101
778538,2025-03-29,New York Yankees,Milwaukee Brewers,-172,129,1.58,2.29,2025-03-29 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-milwaukee-2025-03-29/1148095
778539,2025-03-29,Miami Marlins,Pittsburgh Pirates,102,-123,2.02,1.81,2025-03-29 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/miami-pittsburgh-2025-03-29/1148100
778540,2025-03-29,Cincinnati Reds,San Francisco Giants,-120,-108,1.83,1.93,2025-03-29 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-san-francisco-2025-03-29/1148102
778510,2025-03-30,Kansas City Royals,Cleveland Guardians,-122,-106,1.82,1.94,2025-03-30 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-cleveland-2025-03-30/1148116
778513,2025-03-30,Seattle Mariners,Athletics,-179,144,1.56,2.44,2025-03-30 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-athletics-2025-03-30/1149929
778514,2025-03-30,San Diego Padres,Atlanta Braves,-133,105,1.75,2.05,2025-03-30 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-atlanta-2025-03-31/1148120
778515,2025-03-30,Arizona Diamondbacks,Chicago Cubs,-112,-112,1.89,1.89,2025-03-30 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-cubs-2025-03-30/1148119
778516,2025-03-30,Texas Rangers,Boston Red Sox,-167,126,1.6,2.26,2025-03-30 18:35:00+00:00,0.0,/baseball-odds/usa-mlb/texas-boston-2025-03-30/1148118
778517,2025-03-30,St. Louis Cardinals,Minnesota Twins,-112,-115,1.89,1.87,2025-03-30 18:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-minnesota-2025-03-30/1148117
778519,2025-03-30,Miami Marlins,Pittsburgh Pirates,-127,-101,1.79,1.99,2025-03-30 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-pittsburgh-2025-03-30/1148114
778522,2025-03-30,Cincinnati Reds,San Francisco Giants,101,-132,2.01,1.76,2025-03-30 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-san-francisco-2025-03-30/1148112
778523,2025-03-30,New York Yankees,Milwaukee Brewers,-149,117,1.67,2.17,2025-03-30 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-milwaukee-2025-03-30/1148109
778524,2025-03-30,Tampa Bay Rays,Colorado Rockies,-185,147,1.54,2.47,2025-03-30 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-colorado-2025-03-30/1148113
778525,2025-03-30,Toronto Blue Jays,Baltimore Orioles,-135,108,1.74,2.08,2025-03-30 17:37:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-baltimore-2025-03-30/1148111
778526,2025-03-30,Washington Nationals,Philadelphia Phillies,112,-139,2.12,1.72,2025-03-30 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/washington-philadelphia-2025-03-30/1148110
778527,2025-03-30,Chicago White Sox,Los Angeles Angels,101,-132,2.01,1.76,2025-03-30 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-la-angels-2025-03-30/1148115
778496,2025-03-31,Seattle Mariners,Detroit Tigers,-130,-101,1.77,1.99,2025-04-01 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-detroit-2025-04-01/1148131
778499,2025-03-31,San Diego Padres,Cleveland Guardians,-145,116,1.69,2.16,2025-04-01 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-cleveland-2025-04-01/1148132
778500,2025-03-31,Los Angeles Dodgers,Atlanta Braves,-238,178,1.42,2.78,2025-04-01 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-atlanta-2025-04-01/1148133
778501,2025-03-31,Athletics,Chicago Cubs,127,-154,2.27,1.65,2025-04-01 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-cubs-2025-04-01/1149930
778502,2025-03-31,Philadelphia Phillies,Colorado Rockies,-312,256,1.32,3.56,2025-03-31 19:05:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-colorado-2025-03-31/1148125
778503,2025-03-31,St. Louis Cardinals,Los Angeles Angels,-172,133,1.58,2.33,2025-03-31 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-la-angels-2025-04-01/1148129
778504,2025-03-31,Milwaukee Brewers,Kansas City Royals,-120,-105,1.83,1.95,2025-03-31 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-kansas-city-2025-03-31/1148123
778505,2025-03-31,Houston Astros,San Francisco Giants,-130,-101,1.77,1.99,2025-04-01 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-san-francisco-2025-04-01/1150063
778506,2025-03-31,Chicago White Sox,Minnesota Twins,153,-200,2.53,1.5,2025-03-31 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-minnesota-2025-03-31/1148122
778507,2025-03-31,Toronto Blue Jays,Washington Nationals,-179,136,1.56,2.36,2025-03-31 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-washington-2025-04-01/1148128
778508,2025-03-31,Tampa Bay Rays,Pittsburgh Pirates,-196,157,1.51,2.57,2025-03-31 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-pittsburgh-2025-04-01/1150062
778509,2025-03-31,Miami Marlins,New York Mets,147,-200,2.47,1.5,2025-03-31 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-ny-mets-2025-04-01/1148127
778511,2025-03-31,Cincinnati Reds,Texas Rangers,106,-135,2.06,1.74,2025-03-31 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-texas-2025-04-01/1148126
778512,2025-03-31,Baltimore Orioles,Boston Red Sox,-154,117,1.65,2.17,2025-03-31 18:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-boston-2025-03-31/1150302
778485,2025-04-01,San Diego Padres,Cleveland Guardians,-182,135,1.55,2.35,2025-04-02 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-cleveland-2025-04-02/1148143
778486,2025-04-01,Seattle Mariners,Detroit Tigers,-185,142,1.54,2.42,2025-04-02 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-detroit-2025-04-02/1148144
778487,2025-04-01,Los Angeles Dodgers,Atlanta Braves,-132,106,1.76,2.06,2025-04-02 02:10:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-atlanta-2025-04-02/1148145
778488,2025-04-01,Milwaukee Brewers,Kansas City Royals,-133,102,1.75,2.02,2025-04-01 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-kansas-city-2025-04-02/1148140
778489,2025-04-01,Houston Astros,San Francisco Giants,106,-139,2.06,1.72,2025-04-02 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-san-francisco-2025-04-02/1148142
778490,2025-04-01,Chicago White Sox,Minnesota Twins,133,-167,2.33,1.6,2025-04-01 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-minnesota-2025-04-02/1148139
778491,2025-04-01,Toronto Blue Jays,Washington Nationals,-164,131,1.61,2.31,2025-04-01 23:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-washington-2025-04-02/1148138
778492,2025-04-01,New York Yankees,Arizona Diamondbacks,105,-130,2.05,1.77,2025-04-01 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-arizona-2025-04-02/1148137
778493,2025-04-01,Tampa Bay Rays,Pittsburgh Pirates,-167,129,1.6,2.29,2025-04-01 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-pittsburgh-2025-04-02/1148136
778494,2025-04-01,Athletics,Chicago Cubs,108,-135,2.08,1.74,2025-04-02 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-cubs-2025-04-02/1149931
778495,2025-04-01,St. Louis Cardinals,Los Angeles Angels,-143,114,1.7,2.14,2025-04-01 23:45:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-la-angels-2025-04-02/1148141
778497,2025-04-01,Miami Marlins,New York Mets,123,-164,2.23,1.61,2025-04-01 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-ny-mets-2025-04-02/1148134
778498,2025-04-01,Cincinnati Reds,Texas Rangers,120,-156,2.2,1.64,2025-04-01 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-texas-2025-04-02/1148135
778469,2025-04-02,Seattle Mariners,Detroit Tigers,102,-127,2.02,1.79,2025-04-02 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-detroit-2025-04-02/1148152
778471,2025-04-02,Athletics,Chicago Cubs,-127,-103,1.79,1.97,2025-04-02 19:35:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-cubs-2025-04-02/1149932
778472,2025-04-02,Los Angeles Dodgers,Atlanta Braves,-222,166,1.45,2.66,2025-04-03 00:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-dodgers-atlanta-2025-04-03/1148159
778473,2025-04-02,St. Louis Cardinals,Los Angeles Angels,-147,114,1.68,2.14,2025-04-02 17:15:00+00:00,0.0,/baseball-odds/usa-mlb/st-louis-la-angels-2025-04-02/1148149
778474,2025-04-02,Chicago White Sox,Minnesota Twins,144,-196,2.44,1.51,2025-04-02 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/white-sox-minnesota-2025-04-02/1148150
778475,2025-04-02,Houston Astros,San Francisco Giants,-185,135,1.54,2.35,2025-04-02 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/houston-san-francisco-2025-04-02/1148153
778476,2025-04-02,San Diego Padres,Cleveland Guardians,-192,142,1.52,2.42,2025-04-02 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/san-diego-cleveland-2025-04-02/1148154
778477,2025-04-02,Milwaukee Brewers,Kansas City Royals,-120,100,1.83,2.0,2025-04-02 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-kansas-city-2025-04-02/1148148
778478,2025-04-02,Toronto Blue Jays,Washington Nationals,-112,-112,1.89,1.89,2025-04-02 19:07:00+00:00,0.0,/baseball-odds/usa-mlb/toronto-washington-2025-04-02/1148151
778479,2025-04-02,Tampa Bay Rays,Pittsburgh Pirates,-108,-116,1.93,1.86,2025-04-02 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/tampa-bay-pittsburgh-2025-04-02/1148147
778480,2025-04-02,Cincinnati Reds,Texas Rangers,-147,117,1.68,2.17,2025-04-02 16:40:00+00:00,0.0,/baseball-odds/usa-mlb/cincinnati-texas-2025-04-02/1148146
778481,2025-04-02,Miami Marlins,New York Mets,163,-217,2.63,1.46,2025-04-02 20:40:00+00:00,0.0,/baseball-odds/usa-mlb/miami-ny-mets-2025-04-02/1148155
778482,2025-04-02,Philadelphia Phillies,Colorado Rockies,-345,238,1.29,3.38,2025-04-02 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-colorado-2025-04-03/1148157
778483,2025-04-02,Baltimore Orioles,Boston Red Sox,103,-132,2.03,1.76,2025-04-02 22:35:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-boston-2025-04-03/1148156
778484,2025-04-02,New York Yankees,Arizona Diamondbacks,-154,116,1.65,2.16,2025-04-02 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-arizona-2025-04-03/1148158
778462,2025-04-03,Minnesota Twins,Houston Astros,-143,112,1.7,2.12,2025-04-03 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-houston-2025-04-03/1148162
778466,2025-04-03,New York Yankees,Arizona Diamondbacks,-145,113,1.69,2.13,2025-04-03 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/ny-yankees-arizona-2025-04-04/1148163
778467,2025-04-03,Philadelphia Phillies,Colorado Rockies,-233,166,1.43,2.66,2025-04-03 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-colorado-2025-04-03/1148161
778468,2025-04-03,Milwaukee Brewers,Cincinnati Reds,-123,100,1.81,2.0,2025-04-03 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-cincinnati-2025-04-04/1148164
778470,2025-04-03,Baltimore Orioles,Boston Red Sox,-139,112,1.72,2.12,2025-04-03 17:05:00+00:00,0.0,/baseball-odds/usa-mlb/baltimore-boston-2025-04-03/1148160
778444,2025-04-04,San Francisco Giants,Seattle Mariners,-156,125,1.64,2.25,2025-04-04 20:35:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-seattle-2025-04-04/1148170
778447,2025-04-04,Los Angeles Angels,Cleveland Guardians,-109,-119,1.92,1.84,2025-04-05 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-cleveland-2025-04-05/1148177
778453,2025-04-04,Milwaukee Brewers,Cincinnati Reds,-137,105,1.73,2.05,2025-04-05 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-cincinnati-2025-04-05/1148176
778454,2025-04-04,Texas Rangers,Tampa Bay Rays,-135,106,1.74,2.06,2025-04-05 00:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-tampa-bay-2025-04-05/1148175
778455,2025-04-04,Kansas City Royals,Baltimore Orioles,-108,-114,1.93,1.88,2025-04-04 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-baltimore-2025-04-05/1148174
778456,2025-04-04,Colorado Rockies,Athletics,-109,-123,1.92,1.81,2025-04-04 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-athletics-2025-04-04/1149933
778457,2025-04-04,Washington Nationals,Arizona Diamondbacks,133,-172,2.33,1.58,2025-04-04 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/washington-arizona-2025-04-05/1148172
778458,2025-04-04,Detroit Tigers,Chicago White Sox,-256,188,1.39,2.88,2025-04-04 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-white-sox-2025-04-04/1148165
778459,2025-04-04,Philadelphia Phillies,Los Angeles Dodgers,118,-135,2.18,1.74,2025-04-04 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-la-dodgers-2025-04-05/1148171
778460,2025-04-04,Chicago Cubs,San Diego Padres,-179,136,1.56,2.36,2025-04-04 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-san-diego-2025-04-04/1148167
778461,2025-04-04,Pittsburgh Pirates,New York Yankees,136,-172,2.36,1.58,2025-04-04 20:12:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-ny-yankees-2025-04-04/1148169
778463,2025-04-04,Boston Red Sox,St. Louis Cardinals,-116,-109,1.86,1.92,2025-04-04 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/boston-st-louis-2025-04-04/1148166
778464,2025-04-04,Atlanta Braves,Miami Marlins,-263,185,1.38,2.85,2025-04-04 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-miami-2025-04-05/1148173
778465,2025-04-04,New York Mets,Toronto Blue Jays,-139,112,1.72,2.12,2025-04-04 19:10:00+00:00,0.0,/baseball-odds/usa-mlb/ny-mets-toronto-2025-04-04/1148168
778436,2025-04-05,San Francisco Giants,Seattle Mariners,-122,-102,1.82,1.98,2025-04-06 01:05:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-seattle-2025-04-06/1148190
778437,2025-04-05,Los Angeles Angels,Cleveland Guardians,120,-152,2.2,1.66,2025-04-06 01:38:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-cleveland-2025-04-06/1148191
778438,2025-04-05,Texas Rangers,Tampa Bay Rays,-182,144,1.55,2.44,2025-04-05 23:05:00+00:00,0.0,/baseball-odds/usa-mlb/texas-tampa-bay-2025-04-06/1148186
778439,2025-04-05,Milwaukee Brewers,Cincinnati Reds,-133,105,1.75,2.05,2025-04-05 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-cincinnati-2025-04-06/1148188
778440,2025-04-05,Minnesota Twins,Houston Astros,-139,113,1.72,2.13,2025-04-05 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-houston-2025-04-05/1148179
778441,2025-04-05,Kansas City Royals,Baltimore Orioles,-119,-104,1.84,1.96,2025-04-05 20:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-baltimore-2025-04-05/1148185
778442,2025-04-05,Colorado Rockies,Athletics,-115,-116,1.87,1.86,2025-04-06 00:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-athletics-2025-04-06/1149934
778445,2025-04-05,Detroit Tigers,Chicago White Sox,-238,188,1.42,2.88,2025-04-05 17:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-white-sox-2025-04-05/1148178
778446,2025-04-05,New York Mets,Toronto Blue Jays,-139,108,1.72,2.08,2025-04-05 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/ny-mets-toronto-2025-04-06/1148187
778448,2025-04-05,Philadelphia Phillies,Los Angeles Dodgers,-114,-111,1.88,1.9,2025-04-05 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-la-dodgers-2025-04-05/1148182
778449,2025-04-05,Pittsburgh Pirates,New York Yankees,128,-164,2.28,1.61,2025-04-05 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-ny-yankees-2025-04-05/1148181
778450,2025-04-05,Chicago Cubs,San Diego Padres,-123,-103,1.81,1.97,2025-04-05 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-san-diego-2025-04-05/1148180
778451,2025-04-05,Atlanta Braves,Miami Marlins,-270,200,1.37,3.0,2025-04-05 23:15:00+00:00,0.0,/baseball-odds/usa-mlb/atlanta-miami-2025-04-06/1148189
778452,2025-04-05,Washington Nationals,Arizona Diamondbacks,108,-143,2.08,1.7,2025-04-05 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/washington-arizona-2025-04-05/1148183
778419,2025-04-06,Minnesota Twins,Houston Astros,-114,-109,1.88,1.92,2025-04-06 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/minnesota-houston-2025-04-06/1148200
778420,2025-04-06,Texas Rangers,Tampa Bay Rays,-115,-112,1.87,1.89,2025-04-06 18:35:00+00:00,0.0,/baseball-odds/usa-mlb/texas-tampa-bay-2025-04-06/1148202
778421,2025-04-06,Milwaukee Brewers,Cincinnati Reds,-154,123,1.65,2.23,2025-04-06 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/milwaukee-cincinnati-2025-04-06/1148198
778422,2025-04-06,Kansas City Royals,Baltimore Orioles,-116,-109,1.86,1.92,2025-04-06 18:10:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-baltimore-2025-04-06/1148199
778423,2025-04-06,Colorado Rockies,Athletics,-130,105,1.77,2.05,2025-04-06 19:10:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-athletics-2025-04-06/1149935
778425,2025-04-06,Los Angeles Angels,Cleveland Guardians,-111,-116,1.9,1.86,2025-04-06 20:07:00+00:00,0.0,/baseball-odds/usa-mlb/la-angels-cleveland-2025-04-06/1148204
778427,2025-04-06,San Francisco Giants,Seattle Mariners,-119,-106,1.84,1.94,2025-04-06 20:05:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-seattle-2025-04-06/1148203
778428,2025-04-06,Pittsburgh Pirates,New York Yankees,131,-169,2.31,1.59,2025-04-06 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-ny-yankees-2025-04-06/1148194
778429,2025-04-06,Washington Nationals,Arizona Diamondbacks,154,-179,2.54,1.56,2025-04-06 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/washington-arizona-2025-04-06/1148193
778430,2025-04-06,Chicago Cubs,San Diego Padres,-154,116,1.65,2.16,2025-04-06 18:20:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-san-diego-2025-04-06/1148201
778432,2025-04-06,Boston Red Sox,St. Louis Cardinals,-137,106,1.73,2.06,2025-04-06 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/boston-st-louis-2025-04-07/1148205
778433,2025-04-06,Detroit Tigers,Chicago White Sox,-179,138,1.56,2.38,2025-04-06 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-white-sox-2025-04-06/1148197
778434,2025-04-06,Philadelphia Phillies,Los Angeles Dodgers,-101,-130,1.99,1.77,2025-04-06 17:35:00+00:00,0.0,/baseball-odds/usa-mlb/philadelphia-la-dodgers-2025-04-06/1148192
778435,2025-04-06,New York Mets,Toronto Blue Jays,-152,114,1.66,2.14,2025-04-06 17:40:00+00:00,0.0,/baseball-odds/usa-mlb/ny-mets-toronto-2025-04-06/1148196
778443,2025-04-06,Boston Red Sox,St. Louis Cardinals,-137,106,1.73,2.06,2025-04-06 23:10:00+00:00,5.583333333333333,/baseball-odds/usa-mlb/boston-st-louis-2025-04-07/1148205
778405,2025-04-07,Seattle Mariners,Houston Astros,-167,129,1.6,2.29,2025-04-08 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/seattle-houston-2025-04-08/1148214
778410,2025-04-07,San Francisco Giants,Cincinnati Reds,-179,139,1.56,2.39,2025-04-08 01:45:00+00:00,0.0,/baseball-odds/usa-mlb/san-francisco-cincinnati-2025-04-08/1148215
778411,2025-04-07,Chicago Cubs,Texas Rangers,-128,101,1.78,2.01,2025-04-07 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/cubs-texas-2025-04-08/1148212
778412,2025-04-07,Kansas City Royals,Minnesota Twins,-123,-105,1.81,1.95,2025-04-07 23:40:00+00:00,0.0,/baseball-odds/usa-mlb/kansas-city-minnesota-2025-04-08/1148211
778413,2025-04-07,Arizona Diamondbacks,Baltimore Orioles,-130,105,1.77,2.05,2025-04-08 01:40:00+00:00,0.0,/baseball-odds/usa-mlb/arizona-baltimore-2025-04-08/1148213
778414,2025-04-07,Athletics,San Diego Padres,121,-152,2.21,1.66,2025-04-08 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-san-diego-2025-04-08/1149936
778415,2025-04-07,Pittsburgh Pirates,St. Louis Cardinals,-110,-118,1.91,1.85,2025-04-07 22:40:00+00:00,0.0,/baseball-odds/usa-mlb/pittsburgh-st-louis-2025-04-08/1148207
778416,2025-04-07,New York Mets,Miami Marlins,-294,212,1.34,3.12,2025-04-07 23:10:00+00:00,0.0,/baseball-odds/usa-mlb/ny-mets-miami-2025-04-08/1148210
778418,2025-04-07,Washington Nationals,Los Angeles Dodgers,142,-185,2.42,1.54,2025-04-07 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/washington-la-dodgers-2025-04-08/1148208
778424,2025-04-07,Detroit Tigers,New York Yankees,121,-161,2.21,1.62,2025-04-07 19:10:00+00:00,0.0,/baseball-odds/usa-mlb/detroit-ny-yankees-2025-04-07/1151820
778426,2025-04-07,Boston Red Sox,Toronto Blue Jays,-132,101,1.76,2.01,2025-04-07 22:45:00+00:00,0.0,/baseball-odds/usa-mlb/boston-toronto-2025-04-08/1148209
778394,2025-04-08,Colorado Rockies,Milwaukee Brewers,131,-169,2.31,1.59,2025-04-09 00:40:00+00:00,0.0,/baseball-odds/usa-mlb/colorado-milwaukee-2025-04-09/1148226
778395,2025-04-08,Athletics,San Diego Padres,105,-128,2.05,1.78,2025-04-09 02:05:00+00:00,0.0,/baseball-odds/usa-mlb/athletics-san-diego-2025-04-09/1149937
